input_text	prefix	target_text	Unnamed: 0
PersonX does n't know what to get	xWant	to shop around	
PersonX does n't know what to say	xAttr	Confused	
PersonX does n't know what to say	xNeed	to walk to an attractive girl	
PersonX does n't know what to say	xReact	bewildered and unhappy	
PersonX does n't know what to say	xWant	to walk away	
PersonX does n't know what was wrong	xAttr	Confused	
PersonX does n't know what was wrong	xNeed	to of seen a problem	
PersonX does n't know what was wrong	xReact	confused	
PersonX does n't know what was wrong	xWant	to ask others what they think	
PersonX does n't lose weight	xAttr	Carefree	
PersonX does n't lose weight	xNeed	to not exercise	
PersonX does n't lose weight	xReact	fat	
PersonX does n't lose weight	xWant	to go on a training program	
PersonX does n't want to go back	xAttr	reluctant	
PersonX does n't want to go back	xNeed	gets upset	
PersonX does n't want to go back	xReact	upset	
PersonX does n't want to go back	xWant	go to another place	
PersonX does not expect to win	xAttr	timid	
PersonX does not expect to win	xNeed	to enter the contest	
PersonX does not expect to win	xReact	discouraged	
PersonX does not expect to win	xWant	to accept the prize	
PersonX does not make the team	xAttr	unprepared	
PersonX does not make the team	xIntent	to avoid losing the match	481958.0
PersonX does not make the team	xNeed	try out	
PersonX does not make the team	xReact	confused about his decision	
PersonX does not want to go to school	xAttr	lazy	
PersonX does not want to go to school	xIntent	to stay home and watch tv	373070.0
PersonX does not want to go to school	xNeed	to not feel good	
PersonX does not want to go to school	xReact	refreshed	
PersonX does push ups	xAttr	eager	
PersonX does push ups	xIntent	to get in shape	627825.0
PersonX does push ups	xNeed	to drop to the ground	
PersonX does push ups	xReact	happy	
PersonX does something else	xAttr	Occupied	
PersonX does something else	xNeed	be doing something	
PersonX does something else	xReact	different	
PersonX does something else	xWant	to switch to another task	
PersonX does something exciting	xAttr	adventurous	
PersonX does something exciting	xIntent	to have fun	626641.0
PersonX does something exciting	xNeed	plan of going on trip	
PersonX does something exciting	xReact	excited	
PersonX does something exciting	xWant	drink water	
PersonX does the honors	xAttr	prestigious	
PersonX does the honors	xIntent	to pay tribute	202273.0
PersonX does the honors	xNeed	to be chosen to	
PersonX does the honors	xReact	excited	
PersonX does the math	xAttr	careful	
PersonX does the math	xNeed	a caclulator	
PersonX does the math	xReact	smart	
PersonX does the math	xWant	find the answer	
PersonX does the right thing	xAttr	upright	
PersonX does the right thing	xNeed	to find a way to do it	
PersonX does the right thing	xReact	a responsibility	
PersonX does the right thing	xWant	to celebrate his victory	
PersonX does things PersonY's way	xAttr	submissive	
PersonX does things PersonY's way	xNeed	get acquainted with PersonY	
PersonX does things PersonY's way	xReact	contented	
PersonX does things PersonY's way	xWant	inspect their work	
PersonX does well for oneself	xAttr	proud	
PersonX does well for oneself	xNeed	to get a good job	
PersonX does well for oneself	xReact	enriched	
PersonX does well for oneself	xWant	to buy expensive things	
PersonX donates blood	xAttr	lively	
PersonX donates blood	xIntent	to be a good citizen	457573.0
PersonX donates blood	xNeed	go to the blood drive	
PersonX donates blood	xReact	helpful	
PersonX donates money	xAttr	charitable	
PersonX donates money	xNeed	to find a charity	
PersonX donates money	xReact	satisfied with himself	
PersonX donates money	xWant	to help the poor	
PersonX donates the money	xAttr	giving	
PersonX donates the money	xIntent	to be kind	447434.0
PersonX donates the money	xNeed	to obtain money	
PersonX donates the money	xReact	happy	
PersonX donates the money	xWant	to log the donation for his taxes	
PersonX doubles check	xAttr	thourough	
PersonX doubles check	xIntent	to be certain	692271.0
PersonX doubles check	xNeed	leave the house	
PersonX doubles check	xReact	good about themselves	
PersonX downloads a new browser	xAttr	tech savvy	
PersonX downloads a new browser	xIntent	a faster browsing experience	370368.0
PersonX downloads a new browser	xNeed	play store	
PersonX downloads a new browser	xReact	speedy	
PersonX downloads the app	xAttr	Experimented	
PersonX downloads the app	xIntent	to try it	432088.0
PersonX downloads the app	xNeed	find the app they want	
PersonX downloads the app	xReact	prepared	
PersonX draws PersonY away	xAttr	annoyed	
PersonX draws PersonY away	xNeed	to know where they are	
PersonX draws PersonY away	xReact	glad that he made person miss seeing the parade	
PersonX draws PersonY away	xWant	to take a break	
PersonX draws PersonY's attention	xAttr	Pretty	
PersonX draws PersonY's attention	xNeed	to put on a funny hat.	
PersonX draws PersonY's attention	xReact	attractive	
PersonX draws PersonY's attention	xWant	to get on The Price is Right.	
PersonX draws a line	xAttr	determined	
PersonX draws a line	xIntent	to be assertive	235679.0
PersonX draws a line	xNeed	Grabs a piece of paper	
PersonX draws a line	xReact	in control	
PersonX draws a line	xWant	crumples paper up	
PersonX draws attention away	xAttr	outgoing	
PersonX draws attention away	xNeed	to wave their hands	
PersonX draws attention away	xReact	a sense of urgency	
PersonX draws attention away	xWant	to distract	
PersonX dreams last night	xAttr	adventurous	
PersonX dreams last night	xIntent	none	592052.0
PersonX dreams last night	xNeed	to go to bed	
PersonX dreams last night	xReact	cogniscent	
PersonX dresses and headed	xAttr	trendy	
PersonX dresses and headed	xNeed	go shopping for an outfit	
PersonX dresses and headed	xReact	excited	
PersonX dresses and headed	xWant	wash the outfits	
PersonX dresses quickly	xAttr	fast	
PersonX dresses quickly	xIntent	to leave home	523805.0
PersonX dresses quickly	xNeed	To pick out dress	
PersonX dresses quickly	xReact	energized that he was able to get out the door so quickly	
PersonX dresses to kill	xAttr	stylish	
PersonX dresses to kill	xIntent	to impress.	206297.0
PersonX dresses to kill	xNeed	Shower	
PersonX dresses to kill	xReact	confident	
PersonX dries PersonX's eyes	xAttr	hurt	
PersonX dries PersonX's eyes	xNeed	to stop crying	
PersonX dries PersonX's eyes	xReact	less sad	
PersonX dries PersonX's eyes	xWant	to get up	
PersonX dries PersonY's tears	xAttr	kind	
PersonX dries PersonY's tears	xNeed	to talk to him	
PersonX dries PersonY's tears	xReact	caring	
PersonX dries PersonY's tears	xWant	to take him to his place	
PersonX drinks PersonX's health	xAttr	healthy	
PersonX drinks PersonX's health	xNeed	to have worked out	
PersonX drinks PersonX's health	xReact	proud	
PersonX drinks PersonX's health	xWant	to take some rest	
PersonX drinks PersonY's blood	xAttr	morbid	
PersonX drinks PersonY's blood	xIntent	to attack or fight with person y	88560.0
PersonX drinks PersonY's blood	xNeed	cut the skin	
PersonX drinks PersonY's blood	xReact	satisfied	
PersonX drinks a cup of coffee	xAttr	sluggish	
PersonX drinks a cup of coffee	xIntent	to wake up	346934.0
PersonX drinks a cup of coffee	xNeed	add water to coffee maker	
PersonX drinks a cup of coffee	xReact	alert	
PersonX drinks beer	xAttr	fun	
PersonX drinks beer	xIntent	to relax	400704.0
PersonX drinks beer	xNeed	to open a bottle	
PersonX drinks beer	xReact	good	
PersonX drinks from a firehose	xAttr	thirsty	
PersonX drinks from a firehose	xNeed	look for something to drink	
PersonX drinks from a firehose	xReact	sad	
PersonX drinks from a firehose	xWant	burp	
PersonX drinks one night	xAttr	responsible	
PersonX drinks one night	xIntent	to celebrate his promotion.	346455.0
PersonX drinks one night	xNeed	to want to try drinking	
PersonX drinks one night	xReact	thirsty	
PersonX drinks some water	xAttr	Smart	
PersonX drinks some water	xNeed	to decide to get a drink	
PersonX drinks some water	xReact	hydrated	
PersonX drinks some water	xWant	to wash the glass	
PersonX drinks the water	xAttr	quenched	
PersonX drinks the water	xNeed	turn on the faucet	
PersonX drinks the water	xReact	refreshed	
PersonX drinks the water	xWant	to eat something	
PersonX drinks water	xAttr	thirsty	
PersonX drinks water	xIntent	to hydrate	394190.0
PersonX drinks water	xNeed	to be thirsty	
PersonX drinks water	xReact	satiated	
PersonX drinks wine	xAttr	alcoholic	
PersonX drinks wine	xNeed	To buy the wine	
PersonX drinks wine	xReact	tipsy and relaxed	
PersonX drinks wine	xWant	To feel relaxed	
PersonX drinks with the flies	xAttr	dirty	
PersonX drinks with the flies	xNeed	to stay home	
PersonX drinks with the flies	xReact	satsified	
PersonX drinks with the flies	xWant	to be outdoors	
PersonX drives PersonX's car to work	xAttr	mobile	
PersonX drives PersonX's car to work	xIntent	to make money	283390.0
PersonX drives PersonX's car to work	xNeed	fill with diesel	
PersonX drives PersonX's car to work	xReact	dutiful	
PersonX drives PersonX's car to work	xWant	more speed	
PersonX drives PersonY automobile	xAttr	helpful	
PersonX drives PersonY automobile	xNeed	ask person y if they can drive it	
PersonX drives PersonY automobile	xReact	ok	
PersonX drives PersonY automobile	xWant	go to a place	
PersonX drives PersonY crazy	xAttr	annoying	
PersonX drives PersonY crazy	xNeed	to be obnoxious	
PersonX drives PersonY crazy	xReact	evil	
PersonX drives PersonY crazy	xWant	to learn to do better	
PersonX drives PersonY home	xAttr	helpful	
PersonX drives PersonY home	xIntent	to be helpful	146257.0
PersonX drives PersonY home	xNeed	to have a car	
PersonX drives PersonY home	xReact	good, proud, warm	
PersonX drives PersonY insane	xAttr	annoying	
PersonX drives PersonY insane	xNeed	to get on y nerves	
PersonX drives PersonY insane	xReact	ashamed	
PersonX drives PersonY insane	xWant	to apologize to y	
PersonX drives PersonY to school	xAttr	generous	
PersonX drives PersonY to school	xIntent	to make sure they are safely dropped off	196499.0
PersonX drives PersonY to school	xNeed	to buy a car	
PersonX drives PersonY to school	xReact	helpful	
PersonX drives PersonY's car to work	xAttr	rude	
PersonX drives PersonY's car to work	xNeed	to know PersonY	
PersonX drives PersonY's car to work	xReact	happy	
PersonX drives PersonY's car to work	xWant	to get to work on time	
PersonX drives PersonY's truck	xAttr	careful	
PersonX drives PersonY's truck	xIntent	to move	569713.0
PersonX drives PersonY's truck	xNeed	to ask permission	
PersonX drives PersonY's truck	xReact	thankful	
PersonX drives a car	xAttr	obedient	
PersonX drives a car	xIntent	the freedom to go places	630428.0
PersonX drives a car	xNeed	to get into a car	
PersonX drives a car	xReact	indifferent.	
PersonX drives across the country	xAttr	adventourous	
PersonX drives across the country	xNeed	a car	
PersonX drives across the country	xReact	relaxed  and refreshed	
PersonX drives across the country	xWant	to stop	
PersonX drives across town	xAttr	adventurous	
PersonX drives across town	xNeed	start the car	
PersonX drives across town	xReact	calm	
PersonX drives across town	xWant	shopping	
PersonX drives around PersonY's neighborhood	xAttr	nosy	
PersonX drives around PersonY's neighborhood	xIntent	to wait for them	611344.0
PersonX drives around PersonY's neighborhood	xNeed	to see personY's neighborhood	
PersonX drives around PersonY's neighborhood	xReact	satisfied	
PersonX drives back to PersonY	xAttr	discreet	
PersonX drives back to PersonY	xIntent	to kiss them goodbye	196458.0
PersonX drives back to PersonY	xNeed	to get into the car	
PersonX drives back to PersonY	xReact	silly with their feelings	
PersonX drives back to PersonY	xWant	to spend time with PersonY	
PersonX drives back to the store	xAttr	forgetful	
PersonX drives back to the store	xNeed	to get in the car	
PersonX drives back to the store	xReact	aggravated they forgot to get something	
PersonX drives back to the store	xWant	to get a few things	
PersonX drives deep inside PersonY	xAttr	agressive	
PersonX drives deep inside PersonY	xNeed	to approach PersonY	
PersonX drives deep inside PersonY	xReact	happy	
PersonX drives deep inside PersonY	xWant	to continue the relationship	
PersonX drives down the road	xAttr	cautious	
PersonX drives down the road	xIntent	to see his friends	386148.0
PersonX drives down the road	xNeed	to leave the house	
PersonX drives down the road	xReact	oriented	
PersonX drives down the road	xWant	to get to a destination	
PersonX drives home from work one	xAttr	Focused	
PersonX drives home from work one	xNeed	finish the work in office	
PersonX drives home from work one	xReact	happy	
PersonX drives home from work one	xWant	stop the car	
PersonX drives home safely	xAttr	cautious	
PersonX drives home safely	xNeed	sit in car	
PersonX drives home safely	xReact	relieved	
PersonX drives home safely	xWant	park the car	
PersonX drives it home	xAttr	athletic	
PersonX drives it home	xIntent	to show off his new car	473877.0
PersonX drives it home	xNeed	to get into it	
PersonX drives it home	xReact	accomplished	
PersonX drives my car	xAttr	responsible	
PersonX drives my car	xNeed	get in the car	
PersonX drives my car	xReact	grateful.	
PersonX drives my car	xWant	return the car	
PersonX drives one	xAttr	curious	
PersonX drives one	xNeed	to learn how to drive.	
PersonX drives one	xReact	happy	
PersonX drives one	xWant	to take rest	
