Unnamed: 0	prefix	input_text	target_text
568595	xIntent	PersonX tells PersonX's jokes	to be funny
568608	xNeed	PersonX tells PersonX's jokes	Find a friend
568602	xReact	PersonX tells PersonX's jokes	confident
568617	xWant	PersonX tells PersonX's jokes	to work on perfect the joke for the future
292342	oReact	PersonX tells PersonX's kids	concerned
292379	xAttr	PersonX tells PersonX's kids	Over it
292343	xIntent	PersonX tells PersonX's kids	to help his children
292358	xNeed	PersonX tells PersonX's kids	to call them
292340	xReact	PersonX tells PersonX's kids	happy
292360	xWant	PersonX tells PersonX's kids	to ask their opinion
279236	oReact	PersonX tells PersonX's mom about it	glad
279267	xAttr	PersonX tells PersonX's mom about it	trustworthy
279241	xIntent	PersonX tells PersonX's mom about it	to eat cake
279242	xReact	PersonX tells PersonX's mom about it	relieved
279253	xWant	PersonX tells PersonX's mom about it	validation for telling about the event
611643	xAttr	PersonX tells PersonX's parents about it	dutiful
572957	oReact	PersonX tells PersonX's parents what happened	relieved.
572982	xAttr	PersonX tells PersonX's parents what happened	honest
572958	xIntent	PersonX tells PersonX's parents what happened	to be truthful.
572973	xNeed	PersonX tells PersonX's parents what happened	to talk to them
572949	xReact	PersonX tells PersonX's parents what happened	relieved
572975	xWant	PersonX tells PersonX's parents what happened	to listen to his parents' response
572593	xAttr	PersonX tells PersonX's sister	caring
572560	xIntent	PersonX tells PersonX's sister	her to know the truth
572584	xNeed	PersonX tells PersonX's sister	to learn information
572552	xReact	PersonX tells PersonX's sister	shocked
572579	xWant	PersonX tells PersonX's sister	to part ways
578273	oReact	PersonX tells PersonX's son	informed
578295	xAttr	PersonX tells PersonX's son	communicative
578270	xIntent	PersonX tells PersonX's son	to not make the same mistake
578271	xReact	PersonX tells PersonX's son	informative
113775	oReact	PersonX tells PersonX's tale	closer to personx
113813	xAttr	PersonX tells PersonX's tale	talkative
113773	xIntent	PersonX tells PersonX's tale	to entertain others
113805	xNeed	PersonX tells PersonX's tale	to approach someone
113781	xReact	PersonX tells PersonX's tale	satisfied
113806	xWant	PersonX tells PersonX's tale	to gather feedback
603318	oReact	PersonX tells PersonY 's going on	angry and sad
603348	xAttr	PersonX tells PersonY 's going on	loud mouth
603319	xIntent	PersonX tells PersonY 's going on	to reveal the truth
603342	xNeed	PersonX tells PersonY 's going on	to get PersonY's attention
603320	xReact	PersonX tells PersonY 's going on	sad for exposing him
603343	xWant	PersonX tells PersonY 's going on	to answer PersonY's questions
112158	oReact	PersonX tells PersonY PersonX's story	surprised
112196	xAttr	PersonX tells PersonY PersonX's story	friendly
112161	xIntent	PersonX tells PersonY PersonX's story	to be heard
112188	xNeed	PersonX tells PersonY PersonX's story	to ask if personY has time
112170	xReact	PersonX tells PersonY PersonX's story	closeness
112190	xWant	PersonX tells PersonY PersonX's story	get something to drink
149459	oReact	PersonX tells PersonY PersonY loved PersonY	loved
149460	xIntent	PersonX tells PersonY PersonY loved PersonY	to show love
149458	xReact	PersonX tells PersonY PersonY loved PersonY	good
169614	xAttr	PersonX tells PersonY PersonY's name	Rude
169598	xNeed	PersonX tells PersonY PersonY's name	to be near person Y
169576	xReact	PersonX tells PersonY PersonY's name	smart
169599	xWant	PersonX tells PersonY PersonY's name	to smile at person Y
249910	oReact	PersonX tells PersonY a deal	interested
249911	xIntent	PersonX tells PersonY a deal	to make a deal
249915	xReact	PersonX tells PersonY a deal	hopeful
82284	xAttr	PersonX tells PersonY a story	humorous
82278	xNeed	PersonX tells PersonY a story	to know the story
82273	xWant	PersonX tells PersonY a story	to know Y's feedback
161969	oReact	PersonX tells PersonY anything	trusted
161992	xAttr	PersonX tells PersonY anything	reactive
161972	xIntent	PersonX tells PersonY anything	need person advise
161988	xNeed	PersonX tells PersonY anything	to open his mouth
161973	xReact	PersonX tells PersonY anything	relieved
197399	oReact	PersonX tells PersonY apart	acknowledged
197430	xAttr	PersonX tells PersonY apart	Curious
197400	xIntent	PersonX tells PersonY apart	to be accurate
197418	xNeed	PersonX tells PersonY apart	to look at several people
197401	xReact	PersonX tells PersonY apart	correct
197420	xWant	PersonX tells PersonY apart	to go where personY is
672389	oReact	PersonX tells PersonY believed	validated
672423	xAttr	PersonX tells PersonY believed	misleading
672390	xIntent	PersonX tells PersonY believed	to be heard
672416	xNeed	PersonX tells PersonY believed	to have a discussion
672388	xReact	PersonX tells PersonY believed	happy
672399	xWant	PersonX tells PersonY believed	accept that (something) is true
119564	oReact	PersonX tells PersonY came	protected
119586	xAttr	PersonX tells PersonY came	talkative
119562	xIntent	PersonX tells PersonY came	to be tell
119573	xNeed	PersonX tells PersonY came	to find out where Y is
119560	xReact	PersonX tells PersonY came	satisfied
119578	xWant	PersonX tells PersonY came	PersonY to know they're there
274996	xIntent	PersonX tells PersonY could do	to let them know they can do it
275007	xNeed	PersonX tells PersonY could do	see what need to be done
249657	oReact	PersonX tells PersonY did not know	disappointed about not getting information
249689	xAttr	PersonX tells PersonY did not know	curious
249678	xNeed	PersonX tells PersonY did not know	to listen to PersonY
249659	xReact	PersonX tells PersonY did not know	sorry for not being able to help
249675	xWant	PersonX tells PersonY did not know	feel relieved that person y accepted explanation
115249	xAttr	PersonX tells PersonY did not want	social
115218	xIntent	PersonX tells PersonY did not want	positive
115229	xNeed	PersonX tells PersonY did not want	bad news
115219	xReact	PersonX tells PersonY did not want	negative
115231	xWant	PersonX tells PersonY did not want	for PersonY to learn something
270194	oReact	PersonX tells PersonY do not know	grateful
270213	xAttr	PersonX tells PersonY do not know	unaware
270195	xIntent	PersonX tells PersonY do not know	to give information
270196	xReact	PersonX tells PersonY do not know	helpful
594270	xAttr	PersonX tells PersonY everything	unburdened
594234	xIntent	PersonX tells PersonY everything	to get person advice
594255	xNeed	PersonX tells PersonY everything	go to where person y is
594256	xWant	PersonX tells PersonY everything	tell more people things
85960	oReact	PersonX tells PersonY felt	informed
85984	xAttr	PersonX tells PersonY felt	helpless
85961	xIntent	PersonX tells PersonY felt	to have his feelings known
85979	xNeed	PersonX tells PersonY felt	call personY
85965	xReact	PersonX tells PersonY felt	contemplative
85975	xWant	PersonX tells PersonY felt	to leave PersonY alone
122687	oReact	PersonX tells PersonY had come	good about x
122689	xIntent	PersonX tells PersonY had come	to be with person
122691	xReact	PersonX tells PersonY had come	annoyed
242010	xAttr	PersonX tells PersonY had died	caring
241991	xNeed	PersonX tells PersonY had died	to contact family members
241993	xWant	PersonX tells PersonY had died	to express his sorrow
91042	xIntent	PersonX tells PersonY had done	to share information
91043	xReact	PersonX tells PersonY had done	work done
249483	oReact	PersonX tells PersonY had gone	perplexed
249503	xWant	PersonX tells PersonY had gone	YES
101898	oReact	PersonX tells PersonY had happened	received the message
101927	xAttr	PersonX tells PersonY had happened	informative
101899	xIntent	PersonX tells PersonY had happened	to convey the message
101911	xNeed	PersonX tells PersonY had happened	to know what happened
101900	xReact	PersonX tells PersonY had happened	informed the message
669110	xReact	PersonX tells PersonY had heard	unburdened
669120	xWant	PersonX tells PersonY had heard	to inform Y
277186	oReact	PersonX tells PersonY had left	angry
277215	xAttr	PersonX tells PersonY had left	Demanding
277187	xIntent	PersonX tells PersonY had left	inform everyone concern
277205	xNeed	PersonX tells PersonY had left	to be asked about it
277188	xReact	PersonX tells PersonY had left	relieved.
277208	xWant	PersonX tells PersonY had left	to go home
258327	oReact	PersonX tells PersonY had made	happy.
258328	xIntent	PersonX tells PersonY had made	to show his accomplishment.
258329	xReact	PersonX tells PersonY had made	happy.
258347	xWant	PersonX tells PersonY had made	To inform Y
95147	xAttr	PersonX tells PersonY had said	helpful
95134	xNeed	PersonX tells PersonY had said	to hear personY
95143	xWant	PersonX tells PersonY had said	look out for PersonY
614783	oReact	PersonX tells PersonY had the flu	very tired.
614788	xReact	PersonX tells PersonY had the flu	cautious
271174	xIntent	PersonX tells PersonY hoped	to be inspiring
271176	xReact	PersonX tells PersonY hoped	heard
252648	oReact	PersonX tells PersonY intended	thankful
252668	xAttr	PersonX tells PersonY intended	caring
252656	xNeed	PersonX tells PersonY intended	to be a lawyer fighting against PersonY
252658	xWant	PersonX tells PersonY intended	to tell people tha personY planned
278562	xIntent	PersonX tells PersonY is going	to inform
278581	xNeed	PersonX tells PersonY is going	To think about what they are going to say.
278563	xReact	PersonX tells PersonY is going	all-knowing
357540	oReact	PersonX tells PersonY it was broken	unhappy that it was busted
357577	xAttr	PersonX tells PersonY it was broken	informative
357544	xIntent	PersonX tells PersonY it was broken	to warn y
357562	xNeed	PersonX tells PersonY it was broken	examine the item
357542	xReact	PersonX tells PersonY it was broken	sad that it had happened
357576	xWant	PersonX tells PersonY it was broken	to give him the thing back
653639	oReact	PersonX tells PersonY knew	trusted
653662	xAttr	PersonX tells PersonY knew	talkative
653640	xIntent	PersonX tells PersonY knew	to be honest
653651	xNeed	PersonX tells PersonY knew	to be talking to people
653641	xReact	PersonX tells PersonY knew	honest
653648	xWant	PersonX tells PersonY knew	to provide correct information
128856	oReact	PersonX tells PersonY know	confused
128884	xAttr	PersonX tells PersonY know	aggressive
128851	xIntent	PersonX tells PersonY know	to know something
128854	xReact	PersonX tells PersonY know	good
168436	xAttr	PersonX tells PersonY last night	talkative
168431	xNeed	PersonX tells PersonY last night	to gather information
168434	xWant	PersonX tells PersonY last night	to continue the relationship
596955	oReact	PersonX tells PersonY later	impatient
596992	xAttr	PersonX tells PersonY later	a procrastinater
596956	xIntent	PersonX tells PersonY later	keep the information private
596973	xNeed	PersonX tells PersonY later	to meet PersonY later
596957	xReact	PersonX tells PersonY later	patient
596975	xWant	PersonX tells PersonY later	to apologize for not telling earlier
115881	oReact	PersonX tells PersonY loved	brilliant
115885	xIntent	PersonX tells PersonY loved	tell person something
115886	xReact	PersonX tells PersonY loved	happy that they told the person
603354	oReact	PersonX tells PersonY made	scared
603381	xAttr	PersonX tells PersonY made	talkative
603355	xIntent	PersonX tells PersonY made	there is information that needs to be shared
603370	xNeed	PersonX tells PersonY made	to see what PersonY made
603356	xReact	PersonX tells PersonY made	anxious
603373	xWant	PersonX tells PersonY made	to ask how PersonY made it
245482	oReact	PersonX tells PersonY mean	also clearness
245523	xAttr	PersonX tells PersonY mean	blunt
245483	xIntent	PersonX tells PersonY mean	to be clear
245510	xNeed	PersonX tells PersonY mean	to think that it's mean
245485	xReact	PersonX tells PersonY mean	positive
245499	xWant	PersonX tells PersonY mean	to apologise
114294	xAttr	PersonX tells PersonY meant	communicative
114268	xIntent	PersonX tells PersonY meant	he knows the matter
114289	xNeed	PersonX tells PersonY meant	to know what PersonY is saying
114273	xReact	PersonX tells PersonY meant	enjoying
114285	xWant	PersonX tells PersonY meant	to tell about the product
132392	oReact	PersonX tells PersonY mom	better knowing the informaiton
132393	xIntent	PersonX tells PersonY mom	share information
132396	xReact	PersonX tells PersonY mom	did the right thing
109963	xAttr	PersonX tells PersonY much	Friendly
109925	xIntent	PersonX tells PersonY much	talk
109956	xNeed	PersonX tells PersonY much	To find persony
109927	xReact	PersonX tells PersonY much	closeness
109952	xWant	PersonX tells PersonY much	to end conversation
273514	oReact	PersonX tells PersonY not to come	unwanted
273550	xAttr	PersonX tells PersonY not to come	firm
273515	xIntent	PersonX tells PersonY not to come	to be alone
273536	xNeed	PersonX tells PersonY not to come	to know PersonY
273516	xReact	PersonX tells PersonY not to come	sad
273543	xWant	PersonX tells PersonY not to come	going well
193842	oReact	PersonX tells PersonY not to worry	comforted
193846	xIntent	PersonX tells PersonY not to worry	to make person feel right
193874	xNeed	PersonX tells PersonY not to worry	to walk up to PersonY
193847	xReact	PersonX tells PersonY not to worry	satisfied
193865	xWant	PersonX tells PersonY not to worry	to ensure that PersonY is remaining calm
334832	xAttr	PersonX tells PersonY not to worry about it	calm
334824	xWant	PersonX tells PersonY not to worry about it	to take PersonY out
97693	oReact	PersonX tells PersonY nothing	suspicious
97725	xAttr	PersonX tells PersonY nothing	selfish
97694	xIntent	PersonX tells PersonY nothing	to hide something
97717	xNeed	PersonX tells PersonY nothing	to meet PersonY
97692	xReact	PersonX tells PersonY nothing	uncomfortable
97720	xWant	PersonX tells PersonY nothing	to tell PersonY they want a lawyer
149317	oReact	PersonX tells PersonY otherwise	more informed
