input_text	prefix	target_text
PersonX talks on the phone	xEffect	INFORMATION GETHER
PersonX talks on the phone	xEffect	NONE
PersonX talks on the phone	xEffect	NONE
PersonX talks on the phone	xEffect	none
PersonX talks on the phone	xEffect	is informed
PersonX talks on the phone	xEffect	talks
PersonX talks out of turn	xEffect	frowns
PersonX talks out of turn	xEffect	looks down
PersonX talks out of turn	xEffect	gets scolded
PersonX talks out of turn	xEffect	rubs people the wrong way
PersonX talks out of turn	xEffect	gets heard
PersonX talks out of turn	xEffect	GETS IN TROUBLE
PersonX talks out of turn	xEffect	IS PUNISHED
PersonX talks to PersonX's friends	xEffect	none
PersonX talks to PersonX's friends	xEffect	PersonX smiles
PersonX talks to PersonX's friends	xEffect	PersonX is complimented
PersonX talks to PersonY on the phone	xEffect	asks questions
PersonX talks to PersonY on the phone	xEffect	gossips
PersonX talks to PersonY on the phone	xEffect	becomes informed
PersonX talks to PersonY on the phone	xEffect	becomes less lonely
PersonX talks to people	xEffect	forgets what to say
PersonX talks to people	xEffect	smiles
PersonX talks to people	xEffect	gets ignored
PersonX talks to people	xEffect	people talk back to him
PersonX talks to people	xEffect	hears their own voice
PersonX talks to people	xEffect	has their social skills improve
PersonX tans PersonY's hide	xEffect	HAS TO MOVE
PersonX tans PersonY's hide	xEffect	IS DOING SOMETHING TO Y
PersonX tans PersonY's hide	xEffect	HAS CONTACT WITH Y
PersonX tans PersonY's hide	xEffect	none
PersonX tastes the food	xEffect	tastes food
PersonX tastes the food	xEffect	is satisfied
PersonX tastes the food	xEffect	liked the dish
PersonX tastes the food	xEffect	completed the dish
PersonX teaches PersonY ___ tricks	xEffect	none
PersonX teaches PersonY ___ tricks	xEffect	gets paid for his services
PersonX teaches PersonY ___ tricks	xEffect	gains experience as an instructor
PersonX teaches PersonY the way	xEffect	gets thanked
PersonX teaches PersonY the way	xEffect	is imitated by more
PersonX teaches PersonY the way	xEffect	receives gratitude for teaching
PersonX teaches PersonY the way	xEffect	no effect
PersonX teaches PersonY the way	xEffect	gets thanked
PersonX teaches PersonY the way	xEffect	smiles
PersonX teaches PersonY things	xEffect	PersonX shares their knowledge
PersonX teaches PersonY things	xEffect	PersonX gains experience as an instructor
PersonX teaches PersonY things	xEffect	none
PersonX teaches ___ in schools	xEffect	PersonX meets a lot of young people.
PersonX teaches ___ in schools	xEffect	PersonX earns money.
PersonX teaches ___ in schools	xEffect	PersonX molds young minds
PersonX teaches ___ in schools	xEffect	PersonX imparts knowledge
PersonX teaches ___ in schools	xEffect	math
PersonX teaches ___ in schools	xEffect	baseball
PersonX teaches ___ in the schools	xEffect	Person X empowers his students
PersonX teaches ___ in the schools	xEffect	Person X is well liked
PersonX teaches ___ in the schools	xEffect	Tests the students
PersonX teaches ___ in the schools	xEffect	Gives an alternate theory
PersonX teaches ___ in the schools	xEffect	becomes disciplied
PersonX teaches ___ in the schools	xEffect	becomes admired
PersonX teaches ___ in the schools	xEffect	becomes valued
PersonX teaches ___ in the schools	xEffect	gets paid
PersonX teaches ___ the way	xEffect	Follows others progess
PersonX teaches ___ the way	xEffect	Reviews what was taught
PersonX teaches ___ the way	xEffect	none
PersonX teaches ___ the way	xEffect	Person x has information tha tis passed along
PersonX teaches ___ the way	xEffect	Person x speaks or gestures of demonstrate information
PersonX teaches ___ to use	xEffect	none
PersonX teaches ___ to use	xEffect	paid
PersonX teaches ___ to use	xEffect	praised
PersonX tells PersonX's daughter	xEffect	none
PersonX tells PersonX's daughter	xEffect	stresses about the conversation
PersonX tells PersonX's daughter	xEffect	argues with daughter
PersonX tells PersonX's daughter	xEffect	none
PersonX tells PersonY a little	xEffect	none
PersonX tells PersonY a little	xEffect	none
PersonX tells PersonY had a surprise	xEffect	none
PersonX tells PersonY had a surprise	xEffect	shows the surprise
PersonX tells PersonY had a surprise	xEffect	explains the surprise
PersonX tells PersonY it was okay	xEffect	gets hugged
PersonX tells PersonY it was okay	xEffect	receives thanks
PersonX tells PersonY must be	xEffect	they get punched
PersonX tells PersonY must be	xEffect	they get beatup
PersonX tells PersonY must be	xEffect	gets yelled at
PersonX tells PersonY must be	xEffect	gets looked down on
PersonX tells PersonY must be	xEffect	gives them their space
PersonX tells PersonY must be	xEffect	hopes they feel better
PersonX tells PersonY to give	xEffect	receives something
PersonX tells PersonY to give	xEffect	does not receive something
PersonX tells PersonY to give	xEffect	opens his wallets
PersonX tells PersonY to give	xEffect	gives to the Red cross
PersonX tells PersonY to say	xEffect	none
PersonX tells PersonY to say	xEffect	none
PersonX tells PersonY's daughter	xEffect	makes PersonY mad
PersonX tells PersonY's daughter	xEffect	becomes untrustworthy
PersonX tells PersonY's daughter	xEffect	none
PersonX tells PersonY's friend	xEffect	gets confronted
PersonX tells PersonY's friend	xEffect	gets thanked
PersonX tells PersonY's friend	xEffect	none
PersonX tells PersonY's mother	xEffect	PersonX is yelled at by PersonY
PersonX tells PersonY's mother	xEffect	PersonX is thanked by PersonY's mother
PersonX tells PersonY's mother	xEffect	none
PersonX tells ___ PersonY had a surprise	xEffect	none
PersonX tells ___ PersonY had a surprise	xEffect	explains the surprise
PersonX tells ___ PersonY had a surprise	xEffect	shows the suprise
PersonX tells ___ about PersonX's day	xEffect	Sits next to him
PersonX tells ___ about PersonX's day	xEffect	Reminisces
PersonX tells ___ about PersonX's day	xEffect	none
PersonX tells ___ about PersonX's day	xEffect	recalls events from their day
PersonX tells ___ about PersonX's day	xEffect	ha feelings about various moments.
PersonX tells ___ it was okay	xEffect	none
PersonX tells ___ never	xEffect	gets called out
PersonX tells ___ never	xEffect	gets spied on
PersonX tells ___ never	xEffect	gets slapped
PersonX tells ___ never	xEffect	gets ignored
PersonX tells ___ never	xEffect	keeps a secret
PersonX tells ___ never	xEffect	stays married
PersonX tells ___ that PersonY had cancer	xEffect	none
PersonX tells ___ that PersonY had cancer	xEffect	holds hands
PersonX tells ___ that PersonY had cancer	xEffect	cries
PersonX tells my friend	xEffect	is sure it's known
PersonX tells my friend	xEffect	helps personY
PersonX tells my mother	xEffect	gets thanked
PersonX tells my mother	xEffect	receives praise
PersonX tells my mother	xEffect	gets thanked
PersonX tells my mother	xEffect	scolded for telling
PersonX tests PersonX's ability	xEffect	none
PersonX tests PersonX's ability	xEffect	judges the ability
PersonX tests PersonX's ability	xEffect	practices more
PersonX tests PersonY's ability	xEffect	learns something about the other person
PersonX tests PersonY's ability	xEffect	reflects on how their own skills compare
PersonX tests PersonY's ability	xEffect	none
PersonX thanks PersonY profusely	xEffect	none
PersonX thanks PersonY profusely	xEffect	none
PersonX thanks PersonY profusely	xEffect	buys flowers
PersonX thanks PersonY profusely	xEffect	texts person Y
PersonX thanks PersonY's profusely	xEffect	gets hugged
PersonX thanks PersonY's profusely	xEffect	shown out
PersonX thanks PersonY's profusely	xEffect	none
PersonX thanks ___ for PersonY's comments	xEffect	beauty
PersonX thanks ___ for PersonY's comments	xEffect	genorisity
PersonX thanks ___ for PersonY's comments	xEffect	none
PersonX thanks ___ for comments	xEffect	none
PersonX thanks ___ for comments	xEffect	gets a like
PersonX thanks ___ for comments	xEffect	is followed
PersonX thanks ___ profusely	xEffect	feels grateful
PersonX thanks ___ profusely	xEffect	makes sure the person feels appreciated.
PersonX thanks ___ profusely	xEffect	none
PersonX thanks ___ profusely	xEffect	sheds in tears
PersonX thanks ___ profusely	xEffect	closes eyes
PersonX thanks ___ profusely	xEffect	shakes hands
PersonX thanks ___ profusely	xEffect	gives hugs
PersonX thanks the ___ for PersonY's comments	xEffect	plays the game
PersonX thanks the ___ for PersonY's comments	xEffect	leaves for home
PersonX thanks the ___ for PersonY's comments	xEffect	does much better
PersonX thanks the ___ for PersonY's comments	xEffect	is understood
PersonX thanks the ___ for PersonY's contributions	xEffect	shows appreciation
PersonX thanks the ___ for PersonY's contributions	xEffect	becomes grateful towards PesonY
PersonX thanks the ___ for PersonY's contributions	xEffect	is given more contributions
PersonX thanks the ___ for PersonY's contributions	xEffect	receives applause
PersonX thanks the ___ for PersonY's contributions	xEffect	he was loved
PersonX thanks the ___ for PersonY's contributions	xEffect	he was respected
PersonX thanks the ___ for making	xEffect	person x gains money
PersonX thanks the ___ for making	xEffect	person x gains experince
PersonX thanks the ___ for making	xEffect	none
PersonX thanks the ___ for making	xEffect	none
PersonX thinks a lot	xEffect	falls asleep
PersonX thinks a lot	xEffect	makes problems worse
PersonX thinks a lot	xEffect	PersonX receives a headache
PersonX thinks a lot	xEffect	PersonX ponders in sadness
PersonX thinks a lot	xEffect	PersonX learns of the subject
PersonX thinks it was beautiful	xEffect	PersonX purchases the beautiful item.
PersonX thinks it was beautiful	xEffect	PersonX snaps a photo of the item.
PersonX thinks it was beautiful	xEffect	enjoys looking at it
PersonX thinks it was beautiful	xEffect	smiles
PersonX thinks it was beautiful	xEffect	falls in love with something
PersonX thinks it was beautiful	xEffect	admires something
PersonX thinks it would be fun	xEffect	he gives it a try.
PersonX thinks it would be fun	xEffect	falls and gets hurt.
PersonX thinks it would be fun	xEffect	none
PersonX thinks of a solution	xEffect	They weigh up all options.
PersonX thinks of a solution	xEffect	They put their solution into action to solve problem.
PersonX thinks of a solution	xEffect	They fix the issue.
PersonX thinks of a solution	xEffect	person x explains soloution
PersonX thinks of a solution	xEffect	person x solves problem
PersonX thinks of a solution	xEffect	They avoid a disaster
PersonX thinks of a solution	xEffect	They gain profit
PersonX thinks would become	xEffect	none
PersonX thinks would become	xEffect	writes on a notebook
PersonX thinks would become	xEffect	draws on aboard
PersonX thinks would become	xEffect	SPEND LOT OF TIME
PersonX thinks would become	xEffect	PRACTICE
PersonX thinks would become	xEffect	NONE
PersonX thinks would become	xEffect	NONE
PersonX thinks would happen	xEffect	none
PersonX thinks would happen	xEffect	none
PersonX thinks would happen	xEffect	forgets about something
PersonX thinks would happen	xEffect	learns new things
PersonX throws PersonX's hat in the ring	xEffect	is hated
PersonX throws PersonX's hat in the ring	xEffect	is despised
PersonX throws PersonX's hat in the ring	xEffect	is compelled to compete
PersonX throws PersonX's hat in the ring	xEffect	loses a match
PersonX throws PersonX's hat in the ring	xEffect	none
PersonX throws PersonX's hat over the fence	xEffect	PersonX cannot wear their hat.
PersonX throws PersonX's hat over the fence	xEffect	PersonX must buy a new hat
PersonX throws PersonX's hat over the fence	xEffect	X has to go out without a hat.
PersonX throws PersonX's hat over the fence	xEffect	X has to jump over the fence to pick up the hat.
PersonX throws PersonX's hat over the fence	xEffect	none
PersonX throws PersonX's hat over the wall	xEffect	none
PersonX throws PersonX's hat over the wall	xEffect	puts hands down
PersonX throws PersonX's hat over the wall	xEffect	puts arms to sides
PersonX throws PersonX's hat over the wall	xEffect	PersonX jumps up
PersonX throws PersonX's hat over the wall	xEffect	PersonX walks toward wall
PersonX throws PersonY overboard	xEffect	becomes guilty
PersonX throws PersonY overboard	xEffect	sees person fall in water
PersonX throws PersonY overboard	xEffect	Is arrested
PersonX throws PersonY overboard	xEffect	Is also thrown overboard
PersonX throws PersonY overboard	xEffect	none
PersonX throws ___ at the tv	xEffect	PersonX breaks the TV
PersonX throws ___ at the tv	xEffect	PersonX breaks the dinner plate
PersonX throws ___ at the tv	xEffect	is charged with destruction of property
PersonX throws ___ at the tv	xEffect	is arrested
PersonX throws ___ at the tv	xEffect	is forced to replace the tv
PersonX throws ___ at the tv	xEffect	has to clean up the glass
PersonX throws ___ at the tv	xEffect	gets red in the face
PersonX throws ___ at the tv	xEffect	falls off the couch
PersonX throws ___ at the wall	xEffect	makes a mess
